event_id,latitude,longitude,event_date,event_year,event_month,event_day_of_week,event_hour,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,total_casualties,severity_class,country_name,admin_division_population,gazeteer_distance,slope,aspect,curvature
2291,30.966,78.4151,08/20/2010 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,17123,26.3194,89.99964905,242.79599,-1.06272E+11
1797,7.2558,80.3019,04/29/2010 12:00:00 AM,,,,,landslide,rain,medium,unknown,0,0,0,none,Sri Lanka,1214,24.5498,89.99797821,234.0394897,-14256000000
6283,26.1314,91.7548,09/22/2014 12:00:00 AM,,,,,landslide,rain,small,unknown,0,0,0,none,India,2000,4.61338,89.99571991,340.3461609,-3888000000
263,27.3667,87.2167,09-12-2007 00:00,,,,,landslide,rain,medium,unknown,2,0,2,low,Nepal,22903,1.54548,89.99861145,159.5901184,7776000000
6339,33.5405,74.3723,09-06-2014 00:00,,,,,landslide,downpour,medium,unknown,13,0,13,high,India,28197,13.97695,89.99890137,292.8097229,9072000000
5683,15.7051,74.2197,12-10-2013 10:30,,,,,landslide,mining,small,unknown,0,4,4,low,India,8330,21.086,89.98946381,204.4439545,1296000000
6160,27.8126,84.8051,07/18/2014 12:00:00 AM,,,,,landslide,continuous_rain,small,above_road,0,0,0,none,Nepal,107157,39.34633,89.99928284,353.2338257,11664000000
7595,29.8587,80.5547,08-07-2015 00:00,,,,,rock_fall,unknown,medium,above_road,0,0,0,none,Nepal,18317,3.16692,89.99958038,239.9487305,1.08864E+11
6518,28.9446,82.2494,08/13/2014 12:00:00 AM,,,,,landslide,rain,medium,unknown,2,6,8,low,Nepal,9073,37.14005,89.99871063,160.4633484,2592000000
2478,30.7332,78.4401,09/20/2010 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,17123,0.48748,89.99930573,196.2476349,-9072000000
551,34.8685,72.3183,05/24/2008 12:00:00 AM,,,,,complex,downpour,medium,unknown,10,0,10,low,Pakistan,279914,10.67458,89.99827576,32.8285408,-7776000000
8930,26.1699,94.4922,07-11-2016 23:00,,,,,landslide,unknown,large,unknown,0,0,0,none,India,34021,17.35373,89.99922943,320.9061279,10368000000
869,27.2333,94.1167,10/29/2008 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,59841,1.31739,89.97816467,239.0362396,-3888000000
7376,36.3079,74.6712,10/26/2015 12:00:00 AM,,,,,landslide,earthquake,medium,above_river,1,0,1,low,Pakistan,2005,1.15048,89.99703979,324.4623108,10368000000
6656,25.6172,96.3005,01-06-2015 19:05,,,,,other,downpour,medium,mine,4,0,4,low,Myanmar [Burma],90894,112.91296,89.9982605,179.2151794,9072000000
285,24.1293,92.6921,09/29/2007 12:00:00 AM,,,,,landslide,rain,medium,unknown,0,0,0,none,India,25000,10.56357,89.99700928,66.44773865,-14256000000
3662,25.03561729,94.0144205,06/28/2011 12:00:00 AM,,,,,landslide,rain,medium,below_road,0,0,0,none,India,223523,0.44836,89.99894714,127.626236,2592000000
7273,30.2411,78.9014,07/26/2015 12:00:00 AM,,,,,landslide,continuous_rain,medium,above_road,0,0,0,none,India,2571,9.26371,89.99933624,351.8699036,24624001024
5328,33.3018,75.1793,08/14/2013 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,7317,8.76802,89.99822998,257.125,6480000000
398,6.9935,81.0473,12/24/2007 12:00:00 AM,,,,,landslide,monsoon,medium,unknown,0,0,0,none,Sri Lanka,47587,1.0282,89.99819183,112.5572433,-3888000000
2146,28.2649,83.7843,07/26/2010 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,Nepal,200000,18.07551,89.99928284,24.39030647,-11664000000
3974,30.056,70.6369,09/16/2011 12:00:00 AM,,,,,landslide,rain,medium,unknown,0,0,0,none,Pakistan,236093,0.20639,89.98576355,153.4349518,-2592000000
5427,25.3833,94.1884,08/15/2013 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,92113,33.20312,89.998909,243.4349518,24624001024
2458,30.9015,78.7756,09/19/2010 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,17123,37.04628,89.99938965,226.5481567,-19440001024
3399,7.0808,80.7354,04/23/2011 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,Sri Lanka,25775,13.24907,89.99898529,9.16234684,-3888000000
10016,12.82402778,75.21163889,06/27/2017 01:10:00 PM,,,,,landslide,rain,small,above_road,0,0,0,none,,,,89.99739075,67.10945129,-3888000000
8339,26.1666,91.7042,09/23/2015 12:00:00 AM,,,,,landslide,continuous_rain,medium,above_road,0,0,0,none,India,17516,3.77975,89.99809265,228.6522217,1296000000
9158,27.21545164,85.91452544,07/25/2016 12:00:00 AM,,,,,riverbank_collapse,unknown,medium,above_river,0,4,4,low,Nepal,0,21.05736,89.99584198,258.6900635,-1296000000
5360,30.3642,79.3158,08/18/2013 12:00:00 AM,,,,,landslide,rain,medium,unknown,0,0,0,none,India,2000,12.96409,89.99879456,240.5241089,-9072000000
2231,29.4469,81.4867,08-10-2010 00:00,,,,,landslide,downpour,medium,burned_area,7,0,7,low,Nepal,0,47.58866,89.99903107,4.799836159,-6480000000
8899,27.4159,87.6909,07-10-2016 09:00,,,,,landslide,downpour,large,above_river,0,0,0,none,Nepal,22903,48.38695,89.99951935,115.9843674,28512000000
1279,27.5,85.35,11-05-2009 00:00,,,,,landslide,downpour,medium,unknown,1,0,1,low,Nepal,10000,17.88207,89.99877167,277.1934814,41472000000
6374,33.1261,75.4481,11-06-2014 18:00,,,,,landslide,unknown,medium,above_road,0,0,0,none,India,17748,9.4806,89.99878693,220.3645325,-59616002048
3874,27.7165,85.4279,08-03-2011 00:00,,,,,landslide,downpour,small,unknown,0,0,0,none,Nepal,0,4.8273,89.97749329,225,28512000000
4905,26.0977,94.7031,06-07-2013 00:00,,,,,landslide,unknown,medium,unknown,0,0,0,none,India,33748,22.32574,89.99897003,320.2538147,-6480000000
1072,29.5885,80.2098,08-08-2009 02:00,,,,,landslide,downpour,large,unknown,15,0,15,high,India,47571,0.55612,89.99329376,108.4349518,6480000000
7905,27.8569,85.1287,08/27/2015 12:00:00 AM,,,,,landslide,rain,medium,above_road,5,6,11,high,Nepal,44632,24.59242,89.9989624,348.6900635,11664000000
2745,10.2462,77.582,11/23/2010 08:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,35021,10.18294,89.99700928,156.4477386,10368000000
7303,34.6758,73.0428,07/27/2015 12:00:00 AM,,,,,landslide,monsoon,small,above_road,0,0,0,none,Pakistan,0,1.79767,89.99757385,139.6354675,-2592000000
1098,29.3083,80.5792,08/17/2009 11:00:00 PM,,,,,landslide,downpour,medium,unknown,1,0,1,low,Nepal,19014,1.10319,89.99850464,12.89374447,-12960000000
2030,26.97,86.74,06/30/2010 03:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,Nepal,31495,36.08008,89.99884796,137.2025909,6480000000
336,11.2777,77.1236,10/30/2007 12:00:00 AM,,,,,landslide,rain,medium,unknown,2,0,2,low,India,19962,5.01776,89.99085999,68.96248627,-3888000000
3896,9.5988,76.5289,08-07-2011 00:00,,,,,landslide,downpour,medium,unknown,1,0,1,low,India,59437,1.55505,89.98751831,101.3099289,-1296000000
4914,30.7394,78.5306,06-12-2013 22:00,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,17123,8.41608,89.99731445,161.5650482,-3888000000
9186,25.48,94.1383,07/25/2016 12:30:00 PM,,,,,landslide,continuous_rain,medium,above_road,0,1,1,low,India,92113,21.74404,89.99813843,142.1250153,-1296000000
8955,25.0821,91.7783,11/16/2015 12:00:00 AM,,,,,landslide,unknown,small,mine,1,0,1,low,Bangladesh,39218,10.8974,89.983284,113.1985931,2592000000
6934,34.0096,74.5915,03/30/2015 12:00:00 AM,,,,,landslide,continuous_rain,medium,unknown,0,0,0,none,India,4690,9.14912,89.99906921,358.7455444,-18144000000
3579,33.1289,75.4325,06-08-2011 00:00,,,,,landslide,downpour,medium,unknown,4,0,4,low,India,17748,10.82659,89.99925232,341.7788391,-12960000000
818,29.11803174,80.67774011,09/20/2008 12:00:00 AM,,,,,landslide,downpour,medium,unknown,5,0,5,low,Nepal,92294,32.67517,89.99755859,57.52880859,-2592000000
5107,25.6269,94.1139,07/15/2013 12:00:00 AM,,,,,landslide,rain,medium,unknown,0,0,0,none,India,92113,5.30049,89.99801636,30.96375656,-2592000000
6792,25.1472,91.7483,02/22/2015 08:30:00 PM,,,,,mudslide,mining,medium,mine,4,0,4,low,Bangladesh,39218,13.78623,89.90996552,225,0
7253,24.7979,92.9974,07/22/2015 12:00:00 AM,,,,,landslide,continuous_rain,medium,urban,5,0,5,low,India,12871,1.31262,89.97502899,168.6900635,-5184000000
1089,26.7914,88.363,08/16/2009 01:30:00 AM,,,,,landslide,downpour,medium,unknown,4,0,4,low,India,515574,11.12389,89.97749329,135,-2592000000
7310,30.9085,78.3299,08/15/2015 12:00:00 AM,,,,,landslide,continuous_rain,medium,above_road,0,0,0,none,India,7725,16.22059,89.99925995,93.68062592,9072000000
3668,29.607,79.9298,06/29/2011 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,32442,26.07261,89.99874878,84.90788269,-7776000000
6932,34.0796,74.0357,03/23/2015 12:00:00 AM,,,,,landslide,continuous_rain,medium,above_road,0,0,0,none,India,6755,1.39111,89.9991684,103.2190857,-1296000000
4325,33.1467,75.5488,04/16/2012 12:00:00 AM,,,,,landslide,unknown,medium,unknown,1,0,1,low,India,17748,0.33885,89.99651337,170.537674,-2592000000
5567,30.6004,78.3154,09/30/2013 12:00:00 AM,,,,,landslide,unknown,medium,unknown,1,0,1,low,India,17123,18.88181,89.99867249,57.80426788,9072000000
6286,26.1044,91.7082,09/22/2014 12:00:00 AM,,,,,landslide,rain,small,unknown,0,0,0,none,India,899094,9.63258,89.98818207,21.80140877,-5184000000
2466,30.8741,76.9576,09/19/2010 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,5215,2.82492,89.99923706,312.0891724,2592000000
7940,33.6794,74.2525,09-03-2015 00:00,,,,,landslide,unknown,medium,above_road,1,1,2,low,India,28197,17.93533,89.97749329,45,-1296000000
10002,9.751185639,77.08971658,06/27/2017 01:10:00 PM,,,,,landslide,continuous_rain,medium,natural_slope,0,0,0,none,,,,89.95973969,198.4349518,-5184000000
2479,31.5699,78.2844,09/20/2010 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,1495,47.04689,89.99922943,315,-6480000000
7736,16.5145,80.6526,06-02-2016 02:00,,,,,rock_fall,downpour,small,natural_slope,1,1,2,low,India,874587,2.4424,89.99491882,241.3895416,19440001024
7040,26.9978,88.167,07-01-2015 00:00,,,,,landslide,downpour,medium,unknown,1,0,1,low,India,123797,10.64172,89.95498657,45,5184000000
5978,35.3047,69.5546,03/31/2014 03:00:00 PM,,,,,landslide,rain,small,above_road,0,0,0,none,Afghanistan,65000,3.70061,89.99848175,240.6795197,3888000000
3939,28.8687,82.1707,08/22/2011 12:00:00 AM,,,,,landslide,downpour,medium,unknown,3,0,3,low,Nepal,9073,45.02017,89.99900055,331.8214111,-10368000000
1212,11.4477,75.8289,10-03-2009 00:00,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,24648,7.35169,89.99582672,211.6074982,-6480000000
6782,26.8545,88.3372,09/28/2011 12:00:00 AM,,,,,landslide,rain,medium,below_road,0,0,0,none,India,46427,6.71494,89.99933624,176.7038879,6480000000
803,28.833,80.9,09/21/2008 12:00:00 AM,,,,,landslide,downpour,medium,unknown,26,0,26,high,Nepal,92294,32.75383,89.9986496,302.8450623,-2592000000
6891,34.1327,74.5594,03/15/2015 12:00:00 AM,,,,,landslide,continuous_rain,small,unknown,0,0,0,none,India,14965,3.17259,89.97749329,135,0
594,24.9336,93.8275,06/19/2008 12:00:00 AM,,,,,mudslide,monsoon,medium,unknown,0,0,0,none,India,223523,18.23429,89.99800873,90,15552000000
1848,37.9148,69.8054,05-07-2010 08:00,,,,,complex,downpour,large,unknown,21,0,21,high,Tajikistan,78786,1.83411,89.98874664,225,2592000000
3674,30.0667,79.0193,06/29/2011 12:00:00 AM,,,,,landslide,downpour,large,unknown,10,0,10,low,India,2571,24.40704,89.99812317,235.8403015,-10368000000
5337,26.4205,94.9731,08/16/2013 12:00:00 AM,,,,,landslide,rain,medium,unknown,0,0,0,none,India,33748,22.58609,89.99884796,168.4861755,14256000000
6186,19.162,73.6873,07/30/2014 09:00:00 AM,,,,,mudslide,continuous_rain,large,deforested_slope,151,0,151,high,India,25997,20.34161,89.99906158,104.1391068,1296000000
6295,28.285,83.8521,09/19/2014 12:00:00 AM,,,,,landslide,unknown,medium,unknown,0,0,0,none,Nepal,200000,11.59781,89.99760437,16.38953972,5184000000
3881,27.1034,93.6885,08-05-2011 00:00,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,26912,0.67751,89.98455811,75.96375275,-5184000000
3101,7.6447,80.8147,02-07-2011 00:00,,,,,landslide,downpour,medium,unknown,0,0,0,none,Sri Lanka,66716,29.83936,89.99806976,67.71440887,0
3925,27.4888,93.0153,08/15/2011 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,7121,63.47818,89.99906921,315,-7776000000
2297,36.3044,73.4245,08/20/2010 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,Pakistan,0,33.62719,89.99944305,121.3099518,51840000000
5187,19.3379,73.7767,07/25/2013 01:30:00 AM,,,,,rock_fall,downpour,small,unknown,2,0,2,low,India,25997,17.70621,89.99967194,33.12199783,60912001024
6867,33.8911,74.9781,03/15/2015 06:00:00 PM,,,,,landslide,continuous_rain,small,unknown,1,1,2,low,India,6807,4.66935,89.99798584,18.43494797,9072000000
2654,9.8678,76.7705,10/27/2010 06:00:00 PM,,,,,landslide,downpour,medium,unknown,2,0,2,low,India,8571,18.41892,89.99742889,223.3634186,-14256000000
6063,29.2983,80.7651,06/17/2014 11:00:00 PM,,,,,landslide,downpour,small,above_road,0,0,0,none,Nepal,23416,17.49205,89.99837494,289.3590088,11664000000
7383,23.899,94.1434,08-01-2015 00:00,,,,,landslide,rain,medium,unknown,0,0,0,none,India,44540,38.95051,89.99762726,153.4349518,-5184000000
2209,34.208,77.5101,08-06-2010 00:30,,,,,landslide,downpour,large,unknown,0,0,0,none,India,37475,8.31461,89.98953247,170.537674,5184000000
1885,37.55914605,70.42777802,05/21/2010 12:00:00 AM,,,,,landslide,downpour,large,unknown,0,0,0,none,Afghanistan,0,2.73125,89.99898529,242.0079498,-6480000000
568,31.2077,77.193,06-03-2008 00:00,,,,,landslide,rain,medium,unknown,0,0,0,none,India,1630,7.79832,89.99901581,207.7585449,-9072000000
5864,31.8246,77.4702,02-12-2014 00:00,,,,,landslide,snowfall_snowmelt,large,unknown,0,0,0,none,India,1351,23.97283,89.99934387,201.2505035,9072000000
8900,25.0118,94.3136,07-07-2016 00:00,,,,,landslide,monsoon,large,above_road,0,0,0,none,India,223523,43.61406,89.98883057,254.7448883,5184000000
1086,28.25,83.1792,08/14/2009 06:00:00 PM,,,,,landslide,downpour,medium,unknown,0,0,0,none,Nepal,0,34.03805,89.99884796,188.864624,3888000000
9447,33.0068,74.9455,08-05-2016 00:00,,,,,landslide,downpour,medium,above_road,5,8,13,high,India,9106,0.16613,89.99933624,183.2961121,1296000000
6512,27.5742,85.1509,08/14/2014 03:00:00 PM,,,,,landslide,unknown,medium,above_road,0,0,0,none,Nepal,44632,16.98008,89.99801636,120.9637527,16848000000
4757,28.1193,95.1645,02/18/2013 12:00:00 AM,,,,,landslide,rain,medium,unknown,3,2,5,low,India,25581,16.99553,89.99935913,207.2088013,-9072000000
2427,32.3109,77.2195,09/13/2010 11:00:00 PM,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,8341,7.2745,89.99925995,315.9391785,1296000000
4579,26.8016,88.0499,10-01-2012 00:00,,,,,landslide,downpour,large,unknown,11,0,11,high,Nepal,10109,16.91398,89.99932098,304.5401001,27215998976
7666,25.1019,93.3729,08-11-2015 00:00,,,,,landslide,continuous_rain,medium,unknown,0,0,0,none,India,7176,27.66664,89.99591064,264.4724731,10368000000
2492,33.27140108,75.17707406,09/23/2010 12:00:00 AM,,,,,landslide,downpour,medium,above_road,0,0,0,none,India,7317,0.1179,89.99916077,265.0793762,42767998976
7284,33.2706,75.7702,07/27/2015 12:00:00 AM,,,,,landslide,downpour,small,above_road,0,0,0,none,India,20553,4.75996,89.99913788,241.6992493,-9072000000
4432,22.3312,91.8252,06/24/2012 12:00:00 AM,,,,,landslide,downpour,large,unknown,31,0,31,high,Bangladesh,3920222,1.03985,89.97502899,168.6900635,1296000000
9308,24.9007,91.8644,02/16/2016 11:00:00 PM,,,,,rock_fall,mining,small,mine,1,1,2,low,Bangladesh,237000,0.78886,89.97502899,78.69007111,-1296000000
6931,33.7099,74.7959,03/23/2015 12:00:00 AM,,,,,landslide,continuous_rain,large,unknown,0,0,0,none,India,13565,3.63502,89.9979248,340.9743958,-7776000000
8287,19.4662,72.8276,09/21/2015 12:00:00 AM,,,,,landslide,downpour,medium,unknown,1,0,1,low,India,150357,2.05153,89.99906158,223.210083,-3888000000
4981,10.9628,77.5947,06/25/2013 08:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,31364,6.03885,89.95973969,288.4349365,0
3813,27.1141,88.4658,07/20/2011 12:00:00 AM,,,,,landslide,rain,small,unknown,0,0,0,none,India,43000,5.07138,89.99946594,184.1027985,-38880002048
152,26.4596,87.2758,08-02-2007 00:00,,,,,landslide,rain,medium,unknown,0,0,0,none,Nepal,182324,2.71056,89.98847198,264.8055725,-1296000000
1975,21.23704301,92.19530189,06/15/2010 12:00:00 AM,,,,,landslide,downpour,medium,unknown,6,0,6,low,Bangladesh,253788,32.54732,89.99678802,227.0454102,7776000000
2113,27.3773,88.559,07/21/2010 08:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,30700,7.76559,89.99911499,280.0543213,9072000000
2045,26.2363,94.8133,07-06-2010 00:00,,,,,mudslide,monsoon,medium,unknown,0,0,0,none,India,33748,3.57473,89.99781036,47.79270172,1296000000
7701,25.6278,94.1051,08/19/2015 03:00:00 PM,,,,,landslide,continuous_rain,medium,above_road,0,0,0,none,India,92113,5.22778,89.99765778,53.97262573,9072000000
9321,22.6239,91.6743,05/21/2016 09:00:00 AM,,,,,landslide,tropical_cyclone,small,unknown,2,0,2,low,Bangladesh,33200,13.06101,89.99848175,97.54942322,-3888000000
6081,28.0872,83.2935,06/20/2014 12:00:00 AM,,,,,landslide,continuous_rain,small,unknown,9,0,9,low,Nepal,23693,34.84868,89.99908447,303.8049011,6480000000
2470,30.4326,78.0767,09/19/2010 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,25753,3.42534,89.99874878,302.125,-1296000000
672,27.09,86.37,07/27/2008 12:00:00 AM,,,,,landslide,rain,medium,unknown,0,0,0,none,Nepal,0,38.25954,89.99910736,336.4854431,-3888000000
9185,27.1005,87.7831,07/25/2016 11:00:00 PM,,,,,rock_fall,unknown,medium,above_road,0,0,0,none,Nepal,17491,25.60766,89.99862671,63.71173859,-7776000000
9326,29.158,81.5714,05/19/2016 11:00:00 PM,,,,,landslide,downpour,medium,unknown,4,8,12,high,Nepal,0,29.00213,89.99748993,202.0112762,9072000000
55,36.727,71.611,04-05-2007 00:00,,,,,landslide,downpour,medium,unknown,0,0,0,none,Tajikistan,26000,0.31668,89.98874664,315,-5184000000
3757,30.7333,78.4399,07-10-2011 00:00,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,17123,0.50842,89.99930573,196.2476349,-9072000000
2422,23.74182634,92.7141905,09/13/2010 12:00:00 AM,,,,,landslide,downpour,medium,urban,0,0,0,none,India,20244,8.59507,89.99801636,292.9637756,-5184000000
6513,23.0137,91.7174,08/14/2014 11:00:00 PM,,,,,mudslide,downpour,medium,unknown,3,0,3,low,India,6205,1.52162,89.99050903,296.5650635,-5184000000
318,22.894,91.5327,10/19/2007 12:00:00 AM,,,,,landslide,unknown,medium,unknown,0,0,0,none,Bangladesh,39335,14.65105,89.95498657,315,-3888000000
940,33.245,75.247,12/20/2008 12:00:00 AM,,,,,landslide,rain,medium,unknown,0,0,0,none,India,7317,0.8301,89.99832916,268.4925537,-9072000000
4990,27.3765,88.7628,06/27/2013 11:00:00 PM,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,30700,15.93151,89.99736786,204.4439545,7776000000
4277,34.6507,74.7362,03/19/2012 11:00:00 PM,,,,,rock_fall,rain,medium,unknown,1,0,1,low,India,31978,27.2437,89.99876404,348.254364,6480000000
1226,29.2833,80.675,10-06-2009 00:00,,,,,landslide,downpour,large,unknown,12,0,12,high,Nepal,19014,9.32511,89.99848175,63.74134064,0
4429,29.3588,81.31,06/23/2012 12:00:00 AM,,,,,landslide,downpour,medium,unknown,3,0,3,low,Nepal,0,34.24094,89.99836731,107.9691391,-2592000000
3886,9.4237,76.9371,08-06-2011 00:00,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,38285,24.22781,89.99836731,252.0308533,-2592000000
2248,26.222,94.9152,08/14/2010 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,33748,10.37545,89.998909,328.3602295,11664000000
5268,26.0137,94.5163,08-04-2013 00:00,,,,,landslide,continuous_rain,medium,unknown,0,0,0,none,India,29499,5.21085,89.99758148,201.1940613,15552000000
6014,18.5158,73.1822,05-07-2014 17:30,,,,,landslide,rain,small,above_road,0,0,0,none,India,10866,5.78515,89.99552917,288.4349365,-1296000000
6340,24.1965,73.703,09-11-2014 00:00,,,,,landslide,continuous_rain,medium,above_road,0,0,0,none,India,16557,35.35063,89.99874878,133.4088593,6480000000
6106,26.1407,91.7645,06/26/2014 11:00:00 PM,,,,,landslide,continuous_rain,small,unknown,3,0,3,low,India,2000,3.66283,89.99050903,153.4349518,-2592000000
3965,24.808,93.117,09-06-2011 08:00,,,,,landslide,rain,medium,unknown,3,0,3,low,India,12871,11.03875,89.99371338,20.22485924,1296000000
170,28.601,81.601,08-10-2007 00:00,,,,,complex,downpour,medium,unknown,0,0,0,none,Nepal,31381,3.21858,89.9715271,333.4349365,-3888000000
38,33.5708,73.494,03/20/2007 12:00:00 AM,,,,,landslide,rain,medium,unknown,40,0,40,high,Pakistan,22551,10.21214,89.98763275,299.0545959,-2592000000
858,33.6549,74.6326,10/22/2008 12:00:00 AM,,,,,landslide,downpour,medium,unknown,2,0,2,low,India,13565,19.9238,89.99945068,184.7020569,-22031998976
4561,27.5684,85.2254,09/17/2012 09:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,Nepal,44632,13.30452,89.99898529,294.5196533,38880002048
9328,8.2117,77.312,05/20/2016 01:10:00 AM,,,,,landslide,unknown,small,above_road,0,0,0,none,India,9844,1.08309,89.9930954,40.60129547,-3888000000
7838,23.6866,93.017,08/27/2015 12:00:00 AM,,,,,landslide,downpour,medium,above_road,0,0,0,none,,,,89.99900055,315.6365967,6480000000
6460,24.544,85.3492,08-09-2014 08:00,,,,,rock_fall,unknown,medium,unknown,0,0,0,none,India,76341,21.90961,89.99195099,214.6951599,3888000000
8935,15.6019,73.8093,07-12-2016 00:00,,,,,landslide,monsoon,small,unknown,0,0,0,none,India,40122,1.14538,89.99784088,9.782406807,-7776000000
3900,30.6521,79.5566,08-08-2011 00:00,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,13865,10.71033,89.99926758,322.997467,32399998976
1092,26.74452462,88.40011959,08/16/2009 09:00:00 AM,,,,,landslide,downpour,medium,above_road,1,0,1,low,India,515574,11.12389,89.90996552,315,-2592000000
1111,27.1344,88.4575,08/20/2009 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,43000,7.35875,89.99872589,288.0723267,-6480000000
7035,25.4243,88.2746,06/30/2015 12:00:00 AM,,,,,landslide,downpour,medium,unknown,3,0,3,low,India,7620,12.22335,89.93634033,270,1296000000
906,5.2519,96.0444,11/26/2008 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,Indonesia,0,1.45941,89.98199463,45,-2592000000
6969,25.5114,90.215,06/16/2015 06:15:00 AM,,,,,landslide,downpour,medium,urban,4,0,4,low,India,63645,1.30159,89.99627686,322.1250305,-7776000000
9193,27.5567,85.1173,07/25/2016 11:00:00 PM,,,,,landslide,unknown,medium,unknown,3,0,3,low,Nepal,84775,16.51962,89.99908447,278.2463074,1296000000
2044,25.8877,94.7861,07-06-2010 00:00,,,,,mudslide,monsoon,medium,unknown,0,0,0,none,India,29499,28.37402,89.99491119,2.290610075,-2592000000
6546,28.1296,83.5004,08/23/2014 11:00:00 PM,,,,,landslide,continuous_rain,medium,unknown,1,0,1,low,Nepal,23296,18.04724,89.99874878,316.5911255,25920000000
204,27.9167,83.0833,08/24/2007 12:00:00 AM,,,,,landslide,rain,medium,unknown,6,0,6,low,Nepal,0,27.32112,89.99826813,303.9062805,10368000000
2587,25.6623,94.1072,10-10-2010 06:00,,,,,landslide,downpour,medium,unknown,0,0,0,none,India,92113,1.4225,89.99729156,51.91122818,-12960000000
8684,25.9611,91.3681,07-07-2016 00:00,,,,,landslide,continuous_rain,medium,retaining_wall,2,2,4,low,India,4713,24.91092,89.99167633,191.3099365,-9072000000
5263,9.9995,77.0309,08-04-2013 23:00,,,,,landslide,monsoon,medium,unknown,2,0,2,low,India,68000,10.46646,89.99834442,65.43283081,-1296000000
9473,28.1314,84.8272,08-08-2016 00:00,,,,,landslide,unknown,medium,unknown,1,0,1,low,Nepal,0,46.3366,89.99797058,38.51692581,-5184000000
6949,17.5861,73.1742,06/22/2015 03:30:00 AM,,,,,landslide,downpour,medium,unknown,12,0,12,high,India,9142,0.73263,89.9900589,141.3401947,-1296000000
1596,24.7339,93.9161,03/27/2010 08:00:00 PM,,,,,mudslide,downpour,medium,unknown,0,0,0,none,India,223523,8.69174,89.99790955,152.5924225,5184000000
48,34.5353,69.1696,03/28/2007 12:00:00 AM,,,,,landslide,flooding,large,unknown,114,0,114,high,Afghanistan,3043532,0.83418,89.97878265,0,2592000000
5320,30.6014,78.3449,08/13/2013 08:00:00 AM,,,,,landslide,downpour,medium,unknown,2,0,2,low,India,17123,17.08724,89.99839783,240.5241089,-10368000000
7378,36.2556,73.6075,10/26/2015 12:00:00 AM,,,,,rock_fall,earthquake,small,above_road,4,0,4,low,Pakistan,0,16.5517,89.99887848,315.716156,3888000000
4482,10.0604,76.635,08/17/2012 03:30:00 PM,,,,,landslide,downpour,large,unknown,4,0,4,low,India,37543,0.91095,89.983284,66.80140686,-1296000000
7010,34.9926,72.3661,06/24/2015 12:00:00 AM,,,,,landslide,downpour,medium,unknown,0,0,0,none,Pakistan,279914,23.648,89.99834442,114.5671692,-2592000000
3680,22.344,91.8161,07-01-2011 06:00,,,,,landslide,downpour,large,unknown,17,0,17,high,Bangladesh,3920222,1.72122,89.99023438,122.4711914,15552000000
6199,27.9911,82.3018,08/16/2014 12:00:00 AM,,,,,landslide,downpour,large,unknown,9,0,9,low,Nepal,39058,15.50864,89.98993683,108.4349518,-3888000000
6431,37.3888,69.8255,08-05-2014 00:00,,,,,landslide,unknown,medium,unknown,0,0,0,none,Afghanistan,0,1.37841,89.99552155,320.7106018,-3888000000
6320,28.3921,82.4696,09/16/2014 03:30:00 AM,,,,,landslide,downpour,medium,unknown,3,0,3,low,Nepal,5427,18.36876,89.99906158,26.18811035,1296000000
