latitude,longitude,event_date,precipitation_sum_last_10_days,precipitation_sum_last_7_days,precipitation_sum_last_3_days,temperature_2m_max_in_last_10_days,temperature_2m_min_in_last_10_days,soil_moisture_0_to_7cm_mean_last_5_days,rainfall_trend_last_5_days,days_with_rain_gt_20mm_last_10_days,consecutive_rainy_days
22.80452414,91.91261915,06/13/2017 06:48:00 PM,356.8,334.5,292.5,35.5,24.2,0.41257499999999986,45.89,4,10
22.44394492,91.97239273,06/13/2017 06:48:00 PM,371.4,340.0,308.1,34.3,25.1,0.4148416666666666,44.83999999999998,4,10
27.05909317,93.54235868,06/04/2017 01:34:00 PM,216.1,205.79999999999998,110.9,31.2,20.4,0.4297083333333331,-2.12,3,6
28.28120123,83.86441477,06/27/2017 01:10:00 PM,217.29999999999995,172.79999999999995,33.6,25.0,17.1,0.4168333333333329,1.85,4,10
12.89674168,74.85970453,06/12/2017 01:27:00 PM,418.59999999999997,341.3,256.5,29.1,23.5,0.35290833333333343,24.83,9,10
33.01346369,74.93530189,06/30/2017 01:20:00 PM,180.5,161.29999999999998,151.89999999999998,26.3,14.8,0.4692250000000003,27.300000000000004,1,10
27.05880384,93.54136779,06/21/2017 06:51:00 PM,231.4,137.9,51.900000000000006,30.1,22.0,0.42662499999999975,-3.73,4,10
6.586835,80.160486,05/26/2017 04:59:00 PM,179.5,131.9,65.19999999999999,30.8,24.0,0.5075500000000001,1.93,4,10
25.907233,91.881892,05/26/2017 04:59:00 PM,77.89999999999999,62.699999999999996,45.199999999999996,29.4,19.6,0.49224999999999974,0.74,1,10
25.67061161,94.11844319,06/02/2017 01:34:00 PM,233.7,196.1,148.3,24.5,15.4,0.5000916666666666,13.55,4,10
24.32420539,93.15020652,06/26/2017 01:20:00 PM,183.6,150.1,61.099999999999994,29.2,20.8,0.4233749999999999,-0.77,5,10
22.59420297,92.16404889,06/12/2017 01:27:00 PM,193.8,137.0,111.5,35.4,24.5,0.4190083333333332,14.32,3,10
6.093508095,80.60687667,05/25/2017 04:59:00 PM,64.6,57.89999999999999,41.5,31.5,23.8,0.44918333333333343,3.9900000000000024,0,10
8.558668245,76.89785918,06/05/2017 01:34:00 PM,213.7,185.2,57.9,29.8,23.5,0.33647499999999997,-4.32,4,10
34.56101506,73.86293399,06/04/2017 01:34:00 PM,6.300000000000001,5.1,0.0,31.8,12.3,0.2679833333333333,-0.41,0,2
21.556137,85.70071225,06/21/2017 06:51:00 PM,58.099999999999994,37.5,19.9,33.5,24.5,0.3247166666666665,2.340000000000001,0,10
23.73354779,92.74744512,06/10/2017 01:27:00 PM,148.3,114.8,59.0,31.2,16.4,0.4016583333333331,6.02,3,10
27.33861278,87.67107225,06/04/2017 01:34:00 PM,40.3,21.200000000000003,10.2,25.8,15.5,0.34035,0.4,0,10
13.90074546,74.66018578,06/12/2017 01:27:00 PM,639.6,580.2,489.20000000000005,29.5,23.7,0.5125500000000006,62.41,7,10
25.11956675,94.36416626,06/12/2017 01:27:00 PM,111.60000000000001,44.099999999999994,27.2,23.6,13.5,0.39272500000000027,2.38,2,10
24.19467451,91.82931979,06/03/2017 01:34:00 PM,152.4,138.70000000000002,32.8,34.4,24.6,0.42110833333333303,-11.599999999999996,2,10
22.65242372,92.15898865,06/13/2017 06:48:00 PM,390.4,357.79999999999995,305.2,35.2,24.6,0.33032500000000004,41.579999999999984,5,10
31.72415448,76.93732121,06/27/2017 01:10:00 PM,88.19999999999999,79.1,19.8,32.2,18.6,0.35520000000000007,2.44,2,7
27.33861278,87.67107225,06/04/2017 01:34:00 PM,40.3,21.200000000000003,10.2,25.8,15.5,0.34035,0.4,0,10
27.01145644,92.64204045,07/01/2017 03:17:00 PM,196.0,179.60000000000002,142.9,30.2,23.7,0.42294999999999994,18.59,2,10
15.68638494,74.16234114,06/29/2017 01:10:00 PM,382.70000000000005,346.0,241.4,25.0,19.1,0.5114333333333337,15.63,6,10
6.50950401,80.23142734,05/25/2017 04:59:00 PM,163.79999999999998,131.6,61.3,30.8,24.0,0.505366666666667,1.72,2,10
6.260792736,80.49138664,05/26/2017 04:59:00 PM,116.2,84.8,54.400000000000006,30.3,23.7,0.49929166666666663,4.13,2,10
27.54295099,88.59676956,05/26/2017 01:34:00 PM,420.1,292.20000000000005,105.39999999999999,30.1,12.4,0.4246583333333331,-6.039999999999996,8,10
34.78860948,73.51484236,06/29/2017 01:20:00 PM,43.8,20.1,9.600000000000001,24.0,8.7,0.3442000000000002,0.10999999999999943,0,5
32.23843313,78.06239076,07/02/2017 03:17:00 PM,30.600000000000005,30.000000000000004,21.3,18.7,0.8,0.383025,0.7899999999999988,0,6
28.27909521,83.00633062,07/01/2017 03:17:00 PM,117.8,78.2,48.300000000000004,23.5,12.9,0.41925833333333296,-0.92,2,10
19.170539,73.022276,08/29/2016 02:32:00 PM,55.10000000000001,49.10000000000001,29.400000000000002,28.8,24.3,0.40869999999999984,2.49,0,10
25.660517,94.104931,08/25/2016 06:59:00 PM,29.800000000000004,21.900000000000006,11.6,26.8,18.5,0.48600833333333315,-0.37,0,10
28.107142,84.307977,07/03/2017 02:32:00 PM,150.8,119.00000000000001,80.10000000000001,31.9,23.2,0.42251666666666654,3.28,2,10
27.8077847,84.43754872,06/30/2017 01:20:00 PM,200.2,51.3,14.9,30.9,22.5,0.41255833333333314,-1.89,1,10
33.029977,74.948082,08/24/2016 05:45:00 PM,15.0,11.7,5.1,24.4,14.4,0.4077583333333334,-0.28,0,6
28.21676766,84.00622259,06/30/2017 03:17:00 PM,356.90000000000003,155.10000000000002,85.7,28.1,19.9,0.4183083333333333,2.3,6,10
25.06657276,93.9310888,06/30/2017 03:17:00 PM,131.0,119.5,40.599999999999994,26.9,19.6,0.5044166666666666,1.07,3,10
27.503555,85.219709,08/31/2016 02:32:00 PM,124.20000000000002,87.3,38.900000000000006,28.6,21.0,0.4204833333333332,0.89,0,10
31.45206,78.401303,08/21/2016 05:45:00 PM,60.7,40.7,17.7,0.5,-9.6,0.5271499999999997,0.19000000000000114,0,10
32.30628994,77.52161234,07/03/2017 03:17:00 PM,38.2,38.00000000000001,13.899999999999999,2.6,-9.0,0.3891999999999997,-0.14,0,6
6.702272807,80.38461313,05/26/2017 03:17:00 PM,226.10000000000002,171.8,90.5,29.8,23.3,0.5079750000000003,6.05,5,10
28.06986667,83.65247597,07/01/2017 03:17:00 PM,77.7,57.5,31.3,26.3,17.8,0.4103916666666667,1.3,0,10
24.768609,92.821182,09/01/2016 02:32:00 PM,73.5,73.2,31.4,34.2,23.7,0.4853833333333334,1.54,1,7
28.007828,86.191717,08/31/2016 02:32:00 PM,124.99999999999999,77.8,28.0,20.8,10.8,0.4137499999999997,-0.21000000000000227,0,10
28.27254506,83.95706865,07/02/2017 03:17:00 PM,410.2,370.1,296.3,27.6,20.0,0.42246666666666643,34.32,6,10
27.10647226,93.65975252,07/01/2017 03:17:00 PM,208.7,183.9,157.5,29.8,23.6,0.4248666666666667,22.299999999999997,2,10
14.52203442,74.41035052,07/03/2017 03:17:00 PM,292.4,222.70000000000002,89.1,28.1,23.6,0.3450583333333333,-4.11,8,10
27.08168565,93.60815652,07/01/2017 03:17:00 PM,208.7,183.9,157.5,29.4,23.2,0.4248666666666667,22.299999999999997,2,10
33.18477201,75.80813836,06/29/2017 01:20:00 PM,60.400000000000006,33.9,25.799999999999997,32.1,16.4,0.3449999999999999,2.689999999999999,0,10
30.922325,78.681379,08/28/2016 02:32:00 PM,72.5,46.6,23.5,24.4,15.6,0.4147916666666666,1.1,0,10
33.08146902,75.29750088,06/30/2017 01:20:00 PM,139.0,122.7,106.0,25.8,12.7,0.4887000000000002,17.3,1,10
32.26186432,78.0685005,07/02/2017 03:17:00 PM,30.600000000000005,30.000000000000004,21.3,14.8,-3.1,0.383025,0.7899999999999988,0,6
32.24637329,78.06616409,07/02/2017 03:17:00 PM,30.600000000000005,30.000000000000004,21.3,16.1,-1.8,0.383025,0.7899999999999988,0,6
27.18732399,87.50256183,06/30/2017 03:17:00 PM,169.7,127.0,69.5,22.4,15.7,0.42029166666666645,1.58,2,10
27.769793,93.50995626,05/24/2017 08:14:00 PM,91.9,80.1,35.0,29.5,17.4,0.42245833333333316,1.0,0,10
23.73941422,92.71505961,06/01/2017 01:34:00 PM,151.0,140.5,116.0,30.6,16.5,0.37611666666666654,7.56,1,10
29.132062,81.811777,08/15/2016 07:22:00 PM,167.5,125.00000000000001,21.9,24.6,15.6,0.42156666666666653,-5.2600000000000025,3,10
6.518587251,80.18135876,05/26/2017 03:17:00 PM,173.9,126.8,69.3,30.6,23.8,0.5057166666666669,3.34,3,10
