latitude,longitude,elevation,slope,aspect,curvature,precipitation_sum_last_10_days,precipitation_sum_last_7_days,precipitation_sum_last_3_days,temperature_2m_max_in_last_10_days,temperature_2m_min_in_last_10_days,soil_moisture_0_to_7cm_mean_last_5_days,rainfall_trend_last_5_days,days_with_rain_gt_20mm_last_10_days,consecutive_rainy_days,landslide
29.539093,63.126579,1097.0,89.99837493896484,147.52880859375,12960000000.0,0.0,0.0,0.0,37.3,16.8,0.0,0.0,0,0,0
32.648791,93.263264,5579.0,89.99921417236328,244.85520935058597,-14256000000.0,1.9,1.3,0.0,-9.1,-26.7,0.3510333333333326,0.0,0,2,0
38.367709,97.418069,4177.0,89.99706268310547,115.97439575195312,1296000000.0,1.4,1.4,0.1,-1.2,-23.6,0.2029999999999996,0.0,0,1,0
25.437124,73.818629,747.0,89.98883056640625,322.1250305175781,-10368000000.0,0.4,0.4,0.4,39.6,22.7,0.1257749999999999,0.04,0,1,0
34.280714,67.786725,3307.0,89.99679565429688,229.0856170654297,-0.0,8.299999999999999,4.2,0.0,8.4,-10.6,0.1128083333333334,-0.04,0,1,0
19.023975,96.591779,201.0,89.98953247070312,350.5376892089844,10368000000.0,33.0,25.4,18.0,29.4,21.7,0.4179583333333331,2.85,0,10,0
37.760647,86.672388,4502.0,89.99884033203125,329.9314270019531,3888000000.0,0.2,0.2,0.0,-9.3,-26.9,0.035,0.0,0,1,0
27.678119,91.073281,1974.0,89.9987564086914,4.48460578918457,-44063997952.0,180.3,164.7,22.2,23.2,9.0,0.4237249999999996,-14.24,3,10,0
36.928632,92.471859,3282.0,89.99555206298828,155.224853515625,1296000000.0,0.5,0.4,0.2,7.5,-18.0,0.0031333333333333,0.0,0,1,0
7.742706,80.801229,121.0,89.98234558105469,123.69007110595705,2592000000.0,33.800000000000004,33.7,8.1,35.4,23.6,0.3291083333333333,-2.5,1,3,0
32.69456,77.277741,5463.0,89.99934387207031,323.4269714355469,7776000000.0,4.9,0.0,0.0,-3.2,-20.1,0.2619750000000002,0.0,0,2,0
31.888646,80.524347,5657.0,89.99864959716797,2.43664813041687,-2592000000.0,14.799999999999995,10.1,5.300000000000001,6.1,-5.6,0.4778750000000004,0.1600000000000001,0,7,0
36.038965,84.275316,5079.0,89.9974594116211,4.573921203613281,1296000000.0,1.0,1.0,0.0,-8.7,-37.0,0.1630000000000001,0.0,0,2,0
35.927278,78.966734,5954.0,89.99917602539062,318.67449951171875,-10368000000.0,2.1,2.1,2.1,-18.5,-41.2,0.5170000000000013,0.0,0,1,0
29.260778,85.376039,4477.0,89.99784851074219,348.3106384277344,-6480000000.0,0.0,0.0,0.0,3.0,-17.1,0.3030666666666662,0.0,0,0,0
36.330046,75.749312,4529.0,89.99954223632812,250.13943481445312,-54431997952.0,11.2,4.8,4.8,-8.1,-24.6,0.3210000000000002,0.02,0,3,0
34.380982,90.527748,5212.0,89.99617767333984,237.2647705078125,1296000000.0,22.4,20.4,6.0,10.1,-8.6,0.301208333333333,-0.92,0,4,0
30.632214,78.524124,2064.0,89.99864959716797,122.00538635253906,10368000000.0,0.3,0.3,0.3,18.3,-0.7,0.3770666666666665,0.03,0,1,0
30.381613,89.001037,5173.0,89.99462890625,332.3540344238281,-1296000000.0,36.3,29.8,10.9,11.5,-3.4,0.3994333333333334,-1.1100000000000003,0,10,0
31.757692,96.940207,4189.0,89.99903106689453,116.17529296875,-12960000000.0,14.5,11.0,4.0,10.7,-8.8,0.365033333333333,-0.04,0,9,0
32.08792,76.670901,1211.0,89.99615478515625,244.9831085205078,1296000000.0,184.9,124.1,30.0,25.8,18.9,0.4491500000000002,-7.4,3,10,0
19.860625,94.907586,180.0,89.99309539794922,49.398704528808594,5184000000.0,0.0,0.0,0.0,39.5,22.8,0.2528583333333333,0.0,0,0,0
29.671087,92.073088,5287.0,89.99908447265625,297.8544616699219,-2592000000.0,6.799999999999999,2.9,0.1,0.4,-15.9,0.4191416666666666,0.01,0,2,0
27.655565,89.070372,4492.0,89.998046875,315.0,12960000000.0,37.7,25.000000000000004,13.6,9.5,-5.7,0.421758333333333,-0.43,0,10,0
11.119196,76.306477,95.0,89.99689483642578,225.0,-5184000000.0,34.7,30.6,20.6,28.5,21.0,0.4695833333333333,1.809999999999999,0,6,0
28.916756,69.430184,337.0,89.99567413330078,170.21759033203125,2592000000.0,4.5,4.5,4.5,21.5,8.5,0.2136416666666668,0.53,0,2,0
35.734664,68.107908,3004.0,89.99818420410156,109.9831085205078,5184000000.0,17.9,3.9,0.9,2.4,-16.9,0.3210583333333333,0.0,0,3,0
35.613001,77.013613,6408.0,89.99923706054688,29.787416458129883,-6480000000.0,11.1,1.4,0.0,-19.1,-34.2,0.3539999999999993,0.0,0,4,0
38.811163,72.102767,5355.0,89.99962615966797,114.9156265258789,-0.0,8.299999999999999,8.2,7.4,2.8,-16.9,0.3430000000000008,0.25,0,5,0
36.369451,67.200263,1981.0,89.99742889404297,165.96376037597656,-7776000000.0,0.0,0.0,0.0,29.0,10.7,0.1926,0.0,0,0,0
31.484063,92.260251,4849.0,89.99842834472656,28.77980613708496,14256000000.0,18.4,3.9,0.0,7.2,-19.1,0.3931333333333335,0.0,0,3,0
34.764605,61.514447,1027.0,89.99441528320312,322.1250305175781,-1296000000.0,0.0,0.0,0.0,38.0,11.6,0.0235916666666666,0.0,0,0,0
29.345917,82.526423,4280.0,89.99933624267578,16.355817794799805,14256000000.0,19.2,9.4,3.8,12.1,-1.2,0.3685916666666667,0.2,0,7,0
35.08398,95.532911,4656.0,89.99750518798828,311.8201599121094,-1296000000.0,4.3,4.3,2.6,-0.9,-22.7,0.536583333333334,0.0,0,2,0
30.307675,84.106922,5760.0,89.99848937988281,249.84239196777344,11664000000.0,3.5,0.2,0.0,-12.6,-30.2,0.1340000000000002,0.0,0,1,0
25.492039,73.81706,619.0,89.99845886230469,298.1132202148437,19440001024.0,2.5,2.5,2.5,32.8,12.6,0.1404749999999998,0.5,0,1,0
29.300621,67.180567,1764.0,89.99820709228516,302.3474426269531,14256000000.0,0.0,0.0,0.0,15.3,-0.0,0.072925,0.0,0,0,0
37.672815,91.354566,3387.0,89.9961166381836,127.56858825683594,5184000000.0,0.0,0.0,0.0,-0.7,-21.0,0.046,0.0,0,0,0
35.513179,67.736349,2982.0,89.99888610839844,37.17092514038086,5184000000.0,5.9,3.2,2.6,12.6,-6.8,0.3481583333333334,-0.03,0,3,0
25.655448,91.6677,1387.0,89.99579620361328,262.4053649902344,-5184000000.0,362.6,322.5,266.1,26.3,18.4,0.4738416666666665,33.14,3,10,0
38.679099,89.609933,3424.0,89.99454498291016,329.0362548828125,-0.0,0.9,0.0,0.0,-3.7,-32.3,0.027,0.0,0,1,0
36.574677,72.177706,4955.0,89.99942779541016,137.18858337402344,-33696000000.0,2.4,0.0,0.0,7.9,-11.3,0.4819999999999994,0.0,0,1,0
31.626078,67.735195,2325.0,89.98519897460938,125.53768157958984,11664000000.0,0.1,0.0,0.0,18.0,0.0,0.0197166666666666,0.0,0,0,0
34.87339,70.288683,2098.0,89.9991455078125,221.72950744628903,3888000000.0,7.299999999999999,6.699999999999999,5.9,26.8,6.5,0.1847583333333331,0.5699999999999997,0,2,0
25.320503,93.893829,1747.0,89.9990234375,196.4887542724609,-6480000000.0,8.799999999999999,5.699999999999999,2.2,17.1,3.7,0.2368083333333332,-0.06,0,4,0
27.078212,93.606667,197.0,89.99829864501953,124.11447143554688,-0.0,0.3,0.0,0.0,25.6,13.3,0.1901083333333334,0.0,0,1,0
33.494847,84.842988,5147.0,89.99520874023438,250.2011260986328,-3888000000.0,0.0,0.0,0.0,-0.7,-20.6,0.081,0.0,0,0,0
34.821331,66.152531,3635.0,89.99790954589844,221.00909423828125,-5184000000.0,24.8,20.2,0.0,-3.9,-15.5,0.2298583333333338,0.0,0,7,0
37.59864,79.252825,1290.0,89.99375915527344,101.30992889404295,2592000000.0,0.0,0.0,0.0,13.4,-5.0,0.0126416666666666,0.0,0,0,0
29.284126,88.333541,4635.0,89.9986343383789,234.60520935058597,5184000000.0,6.500000000000001,6.500000000000001,0.7,1.4,-20.4,0.3104000000000001,0.0,0,2,0
30.277893,89.01038,5425.0,89.99888610839844,1.005086064338684,-0.0,32.0,29.200000000000003,16.5,13.5,-3.4,0.3029333333333334,0.4,0,8,0
28.848219,91.683449,5091.0,89.99668884277344,27.89727020263672,-2592000000.0,70.30000000000001,49.7,13.5,11.8,-0.4,0.4159083333333332,0.95,0,10,0
36.399488,71.115301,4420.0,89.99735260009766,148.6269989013672,-1296000000.0,6.8,4.3,0.0,-1.2,-23.0,0.1247916666666668,0.0,0,3,0
30.831055,83.990618,5697.0,89.9990234375,311.26861572265625,-2592000000.0,0.1,0.1,0.0,-3.8,-20.2,0.2172749999999999,0.0,0,0,0
28.372028,88.783634,5200.0,89.9980697631836,180.0,3888000000.0,55.1,31.8,9.3,10.8,-0.4,0.412983333333333,-0.1599999999999997,0,7,0
31.415799,78.476817,5227.0,89.99928283691406,104.9728775024414,-15552000000.0,0.5,0.5,0.3,-14.7,-35.3,0.2519999999999996,0.0,0,1,0
28.551927,89.038791,4976.0,89.9988021850586,318.8140869140625,-2592000000.0,17.3,10.7,5.699999999999999,10.2,-4.7,0.1690333333333332,-0.2999999999999997,0,5,0
26.723208,69.101005,72.0,89.995361328125,259.5085144042969,5184000000.0,0.0,0.0,0.0,37.1,15.3,0.0259999999999999,0.0,0,0,0
36.88901,69.699559,755.0,89.99886322021484,68.00887298583984,-6480000000.0,0.2,0.0,0.0,39.7,18.6,0.1199749999999997,0.0,0,1,0
13.769635,74.7089,60.0,89.99259948730469,234.4623260498047,1296000000.0,253.2,129.89999999999998,40.900000000000006,27.4,22.7,0.4958583333333334,-2.0700000000000047,4,10,0
30.364454,80.483566,4873.0,89.99920654296875,180.71615600585935,-3888000000.0,84.3,84.3,12.9,-9.9,-24.3,0.2310000000000006,0.0,2,6,0
6.944933,93.813511,34.0,89.9859390258789,353.6598205566406,-11664000000.0,79.2,62.6,38.9,29.0,25.6,0.3917833333333331,2.26,0,10,0
33.231688,69.489982,2359.0,89.99917602539062,140.2418212890625,-6480000000.0,27.100000000000005,5.4,0.0,26.7,12.0,0.2848666666666669,-0.12,0,5,0
36.16997,89.134008,4947.0,89.99050903320312,243.43495178222656,2592000000.0,5.6,5.1,4.1,-11.8,-42.1,0.2950000000000009,0.0,0,2,0
32.248643,97.110682,4676.0,89.99117279052734,146.3099365234375,9072000000.0,53.4,33.4,19.4,11.7,-4.5,0.4023416666666665,0.88,0,5,0
29.217893,83.385716,5285.0,89.99906921386719,168.19757080078125,-0.0,0.0,0.0,0.0,-6.8,-26.8,0.0532666666666666,0.0,0,0,0
22.224383,92.443915,307.0,89.99798583984375,100.95406341552734,-10368000000.0,0.2,0.2,0.2,27.3,13.2,0.2324250000000002,0.02,0,1,0
17.548723,73.558851,32.0,89.99408721923828,158.19859313964844,-9072000000.0,734.5,506.2,78.0,29.0,23.1,0.4843999999999998,-4.35,7,10,0
5.004603,95.856018,1415.0,89.9988784790039,336.13983154296875,3888000000.0,29.9,20.9,13.6,24.3,16.1,0.3743500000000003,0.5499999999999994,0,5,0
37.121639,89.577526,4124.0,89.99591064453125,354.47247314453125,1296000000.0,2.2,1.7,0.2,15.2,-2.8,0.1270333333333334,-0.0399999999999999,0,1,0
27.194385,87.969645,2732.0,89.99838256835938,257.5500183105469,-7776000000.0,96.2,61.7,17.0,17.4,6.6,0.4127500000000003,-3.429999999999998,0,10,0
35.021696,70.014188,2509.0,89.99909973144531,222.13758850097656,-5184000000.0,0.0,0.0,0.0,5.2,-11.8,0.3470666666666668,0.0,0,0,0
6.315703,80.318403,58.0,89.99718475341797,245.1363067626953,-0.0,97.4,84.60000000000001,38.9,29.9,21.0,0.4291083333333331,-2.2000000000000024,0,10,0
34.136109,96.474638,4460.0,89.99745178222656,16.260204315185547,-2592000000.0,0.3,0.3,0.3,-5.6,-27.3,0.3439166666666675,0.0,0,1,0
31.330746,78.551463,5035.0,89.99929809570312,152.1681671142578,1296000000.0,28.500000000000004,28.4,0.7,5.7,-6.0,0.4705833333333338,-0.6,0,5,0
34.034202,69.341628,3539.0,89.9992904663086,1.600024700164795,-19440001024.0,39.3,33.5,1.7000000000000002,6.0,-11.5,0.3855,-0.27,0,5,0
18.055771,96.965461,84.0,89.99646759033203,146.3099365234375,9072000000.0,0.0,0.0,0.0,36.7,17.1,0.2354499999999997,0.0,0,0,0
21.741109,74.222737,562.0,89.99771118164062,232.3057556152344,10368000000.0,1.4,1.0,1.0,38.3,20.5,0.1156249999999998,0.0,0,1,0
35.026456,85.867301,5220.0,89.9953384399414,246.25050354003903,3888000000.0,5.7,5.1000000000000005,3.4000000000000004,-2.1,-24.0,0.2310000000000006,0.0,0,3,0
19.951936,96.513356,616.0,89.99856567382812,118.3007583618164,14256000000.0,0.0,0.0,0.0,28.5,11.9,0.2837583333333341,0.0,0,0,0
37.10135,87.289633,4346.0,89.99700927734375,138.81407165527344,-3888000000.0,38.1,21.1,7.7,10.2,-4.3,0.2922083333333333,0.7100000000000003,0,10,0
29.780747,93.797954,3567.0,89.999267578125,41.74277877807617,14256000000.0,59.8,37.4,11.8,18.5,6.8,0.3955750000000002,-1.39,0,10,0
28.019634,97.5151,2525.0,89.99905395507812,341.2947998046875,-0.0,178.4,82.4,43.9,5.6,-7.2,0.3845000000000002,1.9199999999999988,3,10,0
34.718348,70.839323,2029.0,89.99868774414062,345.6772766113281,5184000000.0,26.0,9.4,0.1,28.7,8.0,0.2361833333333332,-0.58,0,7,0
36.687754,64.400695,634.0,89.98763275146484,60.94539642333984,-6480000000.0,10.7,10.7,2.5,7.8,-14.7,0.2284666666666667,0.0,0,2,0
38.289977,74.089532,4181.0,89.99625396728516,241.9275054931641,6480000000.0,0.0,0.0,0.0,-11.2,-35.3,0.0999999999999997,0.0,0,0,0
29.285504,87.694651,4521.0,89.99932098388672,222.84703063964844,-34992001024.0,68.4,45.400000000000006,29.4,16.4,6.6,0.3996166666666665,2.759999999999999,0,10,0
23.591961,84.591763,747.0,89.99712371826172,127.64762115478516,1296000000.0,5.6000000000000005,4.4,4.4,35.7,17.8,0.1334083333333333,0.3099999999999998,0,3,0
34.8189,75.896297,4258.0,89.99828338623047,332.7446594238281,6480000000.0,4.2,0.6000000000000001,0.6000000000000001,-7.4,-34.6,0.3440000000000006,0.0,0,2,0
29.669261,95.788683,4369.0,89.99895477294922,64.69862365722656,-0.0,30.4,26.5,10.8,-6.5,-19.7,0.2700083333333331,0.0,0,4,0
32.876564,68.279116,2324.0,89.99745178222656,270.0,-3888000000.0,4.9,4.6,4.6,31.7,15.2,0.0481166666666666,0.2500000000000001,0,2,0
29.450892,85.467492,5211.0,89.99920654296875,46.01397705078125,10368000000.0,7.3,7.3,5.8,-5.7,-24.6,0.3447000000000001,0.0,0,3,0
38.34972,90.001292,3667.0,89.99685668945312,20.2248592376709,1296000000.0,1.5,1.4,1.3,10.4,-13.6,0.01675,0.0,0,1,0
36.539426,86.612695,5131.0,89.99803161621094,34.919403076171875,-0.0,16.2,15.1,9.2,3.3,-21.0,0.3024333333333335,0.0,0,6,0
31.275957,77.758981,2834.0,89.99911499023438,247.5332489013672,20736000000.0,23.8,22.2,7.5,15.9,-3.5,0.4694166666666667,-0.07,0,6,0
25.049793,87.420397,95.0,89.99153137207031,266.1859130859375,-1296000000.0,67.6,59.7,29.4,36.8,24.8,0.3509833333333333,2.12,0,9,0
27.951114,66.468759,1478.0,89.99473571777344,114.44395446777344,1296000000.0,8.0,2.4000000000000004,0.0,33.8,15.3,0.0315749999999999,-0.04,0,3,0
35.172674,63.295165,964.0,89.99210357666016,262.8749694824219,-9072000000.0,0.0,0.0,0.0,28.8,4.7,0.1300000000000003,0.0,0,0,0
31.097747,83.464172,6123.0,89.99778747558594,7.001267433166504,-1296000000.0,0.4,0.4,0.0,-7.3,-25.4,0.0857333333333335,0.0,0,1,0
37.413024,91.406869,4449.0,89.99869537353516,257.5350646972656,14256000000.0,2.5,1.5,1.5,10.4,-8.2,0.0417916666666666,0.02,0,2,0
24.072031,93.506834,921.0,89.998779296875,30.018367767333984,-10368000000.0,90.2,51.1,25.9,30.4,20.2,0.4195583333333332,-1.1999999999999988,0,10,0
6.539211,80.73641,379.0,89.99571228027344,225.0,-1296000000.0,67.0,8.2,2.9,28.3,20.4,0.3094999999999999,-0.15,1,5,0
37.252829,66.27221,278.0,89.99353790283203,113.96248626708984,-1296000000.0,0.0,0.0,0.0,41.7,21.7,0.009,0.0,0,0,0
25.868239,66.107586,212.0,89.99727630615234,223.2642974853516,7776000000.0,19.8,0.2,0.0,39.4,26.2,0.0120166666666666,-0.02,0,1,0
35.960922,67.876281,2756.0,89.99771881103516,68.96248626708984,-10368000000.0,10.7,10.7,2.1,7.9,-12.3,0.4279666666666665,0.12,0,2,0
27.673845,88.225785,6089.0,89.99913024902344,180.0,3888000000.0,0.3,0.3,0.0,-7.1,-15.1,0.1199999999999997,0.0,0,1,0
32.992924,69.433498,2076.0,89.99827575683594,147.1714630126953,-0.0,19.9,19.8,0.0,15.0,-4.6,0.2458583333333332,0.0,0,2,0
36.320904,92.156894,4341.0,89.99918365478516,27.552810668945312,-1296000000.0,0.0,0.0,0.0,-8.7,-25.0,0.109,0.0,0,0,0
32.959674,62.564737,1117.0,89.9958267211914,328.3924865722656,-3888000000.0,31.3,13.6,0.6,16.3,-6.7,0.2534999999999999,0.02,0,5,0
19.936579,78.545474,224.0,89.99441528320312,254.7448883056641,-1296000000.0,181.5,131.5,97.9,30.7,23.1,0.4811583333333333,5.15,4,10,0
26.273118,96.289361,334.0,89.99717712402344,266.1859130859375,24624001024.0,40.7,7.699999999999999,3.6,31.3,15.7,0.4541916666666671,-0.4799999999999998,0,3,0
17.256715,81.557334,98.0,89.99796295166016,187.35238647460935,-0.0,10.6,10.6,10.5,35.7,24.8,0.3673416666666668,0.4799999999999991,0,3,0
35.191521,71.108242,3818.0,89.999267578125,178.34451293945312,-6480000000.0,22.200000000000003,20.4,14.2,16.2,2.9,0.3976166666666667,0.0099999999999994,0,5,0
36.324442,75.981863,5558.0,89.99935913085938,320.7106018066406,28512000000.0,2.9,2.3,2.3,2.5,-15.2,0.3470000000000006,0.02,0,1,0
37.217311,76.383291,4119.0,89.99897766113281,261.2188415527344,3888000000.0,4.7,4.7,4.7,-2.8,-26.1,0.1329333333333329,0.0,0,2,0
25.047844,73.663137,709.0,89.99774932861328,122.00538635253906,-6480000000.0,7.199999999999999,6.199999999999999,6.199999999999999,29.5,21.6,0.3234916666666664,1.16,0,3,0
34.650237,73.323045,2712.0,89.99906158447266,141.00900268554688,15552000000.0,74.1,48.7,21.5,19.2,9.7,0.4148833333333332,0.13,0,10,0
31.506789,86.293902,5145.0,89.99471282958984,4.763641834259033,-1296000000.0,0.1,0.1,0.1,-1.2,-16.2,0.3280000000000002,0.0,0,0,0
23.140581,74.111338,247.0,89.99484252929688,248.6293792724609,-3888000000.0,2.1,2.1,1.8,32.8,18.4,0.2295666666666668,0.19,0,2,0
27.101322,67.115743,695.0,89.99903869628906,0.0,-5184000000.0,3.9,2.8000000000000003,2.8000000000000003,42.3,27.8,0.0257499999999999,0.1499999999999999,0,3,0
33.403772,95.927044,4441.0,89.9967041015625,323.4269714355469,-9072000000.0,52.89999999999999,31.6,12.7,15.0,-0.5,0.4116083333333331,-0.4400000000000011,0,3,0
35.512745,60.487972,1494.0,89.99864196777344,101.07020568847656,-7776000000.0,30.1,6.6,2.5,10.4,-7.3,0.2069666666666667,0.0,1,2,0
31.382069,82.088946,5468.0,89.99857330322266,179.3562469482422,-6480000000.0,1.2,0.0,0.0,9.1,-9.4,0.0322583333333332,0.0,0,2,0
29.770559,95.599559,3617.0,89.9981460571289,246.8014068603516,-2592000000.0,111.7,83.6,26.4,3.5,-7.9,0.2885333333333332,0.1999999999999997,3,7,0
19.212757,96.03841,200.0,89.99845123291016,59.995079040527344,3888000000.0,23.9,23.5,16.9,30.3,20.0,0.4459000000000003,0.66,0,4,0
18.298039,81.754123,308.0,89.99784088134766,180.9710235595703,-6480000000.0,0.7999999999999999,0.7999999999999999,0.7,33.3,17.6,0.1399999999999998,-0.0099999999999999,0,1,0
38.150437,79.047249,1271.0,89.99262237548828,190.0079803466797,-0.0,0.0,0.0,0.0,30.2,8.7,0.0001,0.0,0,0,0
29.167173,97.098849,4343.0,89.99938201904297,317.3533020019531,-25920000000.0,86.2,53.7,24.5,6.1,-5.1,0.4134333333333329,1.0600000000000005,1,5,0
33.059278,85.45883,5030.0,89.99800872802734,350.0958251953125,1296000000.0,0.3,0.3,0.0,6.3,-10.3,0.0486499999999999,0.0,0,1,0
26.168041,78.136644,240.0,89.99723815917969,152.87869262695312,6480000000.0,0.0,0.0,0.0,27.4,9.3,0.1472416666666667,0.0,0,0,0
32.139012,83.345288,5362.0,89.99883270263672,188.42697143554688,7776000000.0,0.0,0.0,0.0,-7.4,-23.0,0.072,0.0,0,0,0
38.474603,86.640572,1083.0,89.99309539794922,347.47119140625,6480000000.0,0.0,0.0,0.0,12.8,-4.4,0.0,0.0,0,0,0
31.477268,78.303426,4522.0,89.99921417236328,318.0127868652344,-1296000000.0,7.1,0.1,0.0,-10.1,-30.0,0.3049999999999997,0.0,0,2,0
28.765084,88.326127,5775.0,89.99832153320312,171.65611267089844,1296000000.0,85.1,46.7,18.9,8.0,-2.6,0.3635,1.22,1,10,0
33.81742,91.308709,5102.0,89.99605560302734,7.125016212463379,-7776000000.0,3.6000000000000005,2.0,1.4,-5.8,-29.9,0.4399999999999994,0.0,0,2,0
34.302293,63.233401,2359.0,89.99846649169922,126.17961883544922,-9072000000.0,0.1,0.1,0.0,26.0,9.1,0.1058750000000001,0.0,0,0,0
37.60258,75.876069,3727.0,89.99913024902344,274.6986694335937,5184000000.0,4.8,4.8,0.7,-1.2,-22.5,0.2293583333333328,0.0,0,3,0
33.227335,76.137683,3214.0,89.999267578125,300.39874267578125,28512000000.0,24.200000000000003,19.8,6.6,18.0,7.1,0.4022750000000001,-0.2600000000000005,0,10,0
28.688207,88.529944,5420.0,89.99703979492188,234.4623260498047,-7776000000.0,0.0,0.0,0.0,3.7,-10.4,0.2464333333333331,0.0,0,0,0
36.494238,88.055275,4941.0,89.99462890625,332.3540344238281,6480000000.0,29.6,19.2,0.0,3.7,-21.4,0.3518999999999998,0.0,0,2,0
18.452753,97.417575,169.0,89.99790954589844,203.19859313964844,5184000000.0,36.3,31.9,18.6,33.6,23.6,0.4642166666666668,0.63,0,10,0
35.44575,86.160162,5185.0,89.99567413330078,189.78240966796875,-0.0,11.3,9.5,0.2,0.4,-29.1,0.2615999999999998,-0.01,0,6,0
38.229996,86.952075,2482.0,89.99864196777344,114.6467742919922,10368000000.0,0.6,0.0,0.0,-1.9,-17.0,0.0451333333333332,0.0,0,1,0
29.810161,68.674969,841.0,89.99779510498047,8.972626686096191,-7776000000.0,1.9,1.9,0.0,43.6,22.5,0.0213666666666666,0.0,0,1,0
36.374168,70.593712,5093.0,89.99943542480469,45.0,-10368000000.0,2.3,1.3,0.0,-20.4,-38.3,0.2139999999999996,0.0,0,1,0
34.126161,63.048143,2151.0,89.99826049804688,156.59530639648438,12960000000.0,0.0,0.0,0.0,27.4,9.7,0.1210000000000003,0.0,0,0,0
35.357361,64.532371,2150.0,89.99890899658203,243.43495178222656,9072000000.0,0.0,0.0,0.0,27.2,7.2,0.1302416666666669,0.0,0,0,0
32.434267,85.440749,5073.0,89.99729919433594,266.3477783203125,-1296000000.0,0.5,0.5,0.0,-2.6,-21.7,0.2510000000000004,0.0,0,1,0
24.646862,95.941907,418.0,89.99571990966797,70.34617614746094,5184000000.0,0.0,0.0,0.0,24.2,11.1,0.2832500000000001,0.0,0,0,0
21.666669,72.919214,6.0,89.99584197998047,281.3099365234375,-2592000000.0,0.0,0.0,0.0,38.4,19.9,0.2560000000000001,0.0,0,0,0
30.401879,64.690349,1001.0,89.99691009521484,165.96376037597656,2592000000.0,0.0,0.0,0.0,37.3,19.6,0.0022083333333333,0.0,0,0,0
29.418633,67.354573,1870.0,89.99850463867188,48.8140754699707,-10368000000.0,6.0,6.0,6.0,29.6,13.4,0.0597083333333333,1.2,0,1,0
19.802415,96.421739,533.0,89.99476623535156,279.4623107910156,5184000000.0,33.3,33.3,29.6,30.1,15.6,0.3660916666666667,1.9799999999999989,0,4,0
27.990158,86.216905,3638.0,89.9994125366211,214.1285400390625,34992001024.0,10.0,10.0,3.4000000000000004,6.8,-8.1,0.2727249999999995,-0.24,0,6,0
38.192283,72.623785,3736.0,89.99918365478516,106.34817504882812,12960000000.0,7.7,2.3,0.0,15.5,-3.2,0.0370416666666666,-0.28,0,3,0
25.509392,75.018739,362.0,89.99272155761719,59.0362434387207,3888000000.0,0.4,0.4,0.1,46.0,25.8,0.1085833333333333,-0.04,0,1,0
26.872479,88.602266,163.0,89.98713684082031,135.0,2592000000.0,0.0,0.0,0.0,26.8,11.8,0.0764166666666665,0.0,0,0,0
23.899948,92.059468,96.0,89.99774932861328,346.701416015625,-1296000000.0,123.5,103.9,87.3,31.5,16.3,0.3499166666666666,5.83,1,5,0
29.671337,66.653768,1707.0,89.99363708496094,270.0,-1296000000.0,0.0,0.0,0.0,35.9,15.2,0.0174833333333332,0.0,0,0,0
34.587374,63.689488,2307.0,89.9987564086914,127.87498474121094,-5184000000.0,14.2,13.9,1.0,18.0,-1.1,0.289625,-2.36,0,3,0
35.571194,60.75003,1629.0,89.99718475341797,24.863697052001957,-5184000000.0,0.0,0.0,0.0,27.6,9.7,0.023,0.0,0,0,0
35.435364,70.164322,4342.0,89.9990463256836,270.4307861328125,5184000000.0,8.7,8.7,8.7,-14.1,-26.5,0.2439999999999998,0.0,0,2,0
16.106376,75.90445,526.0,89.9953384399414,23.749494552612305,-5184000000.0,42.3,40.2,13.1,31.4,21.9,0.4176249999999998,-1.25,0,8,0
15.370974,75.041702,702.0,89.99325561523438,147.99461364746094,-2592000000.0,0.0,0.0,0.0,30.0,15.7,0.252241666666667,0.0,0,0,0
22.234528,81.345975,360.0,89.99666595458984,6.009006023406982,-5184000000.0,161.89999999999998,114.6,71.5,34.0,24.1,0.4144583333333331,6.6,3,10,0
35.956946,68.724305,772.0,89.99786376953125,343.3930053710937,10368000000.0,0.0,0.0,0.0,33.9,16.4,0.0890250000000002,0.0,0,0,0
21.88374,73.85502,315.0,89.99903106689453,222.5371856689453,1296000000.0,0.0,0.0,0.0,31.3,13.5,0.1124666666666667,0.0,0,0,0
31.654978,87.752432,4949.0,89.99822235107422,243.43495178222656,29808001024.0,0.0,0.0,0.0,-3.7,-23.9,0.3539999999999993,0.0,0,0,0
33.107922,76.901138,5626.0,89.99752807617188,65.92449951171875,-2592000000.0,1.8,1.8,1.8,-16.2,-36.7,0.1050000000000002,0.0,0,1,0
36.524863,60.751643,398.0,89.99252319335938,310.2363586425781,2592000000.0,2.1,0.1,0.1,40.1,15.0,0.0272,0.0,0,2,0
38.197379,67.322952,1207.0,89.9972152709961,208.810791015625,-6480000000.0,0.1,0.1,0.1,33.3,17.2,0.1462249999999998,0.0,0,0,0
29.952452,67.153424,1738.0,89.98953247070312,99.46231842041016,3888000000.0,16.6,7.200000000000001,2.1,23.4,7.4,0.1390749999999998,-0.0899999999999999,0,5,0
33.045332,76.863008,5503.0,89.99947357177734,330.3437805175781,40176001024.0,0.7,0.7,0.0,-5.0,-31.3,0.1486916666666666,0.0,0,1,0
27.574311,97.78315,863.0,89.99869537353516,223.3397216796875,2592000000.0,288.7,207.90000000000003,142.1,29.1,17.4,0.4726083333333334,13.44,7,10,0
